,symbol,cmk_rank,price,market_cap,id,cluster
56,AUDIO,107,0.3971323731280129,285785728.7438306,7455,3
57,SC,108,0.005588900889740937,285996985.61109054,1042,3
58,RVN,109,0.027167736667194946,284535584.7591662,2577,3
59,CHSB,110,0.2777236028727264,277723602.8727264,2499,3
60,SXP,111,0.5664596374697378,275657778.86605567,4279,3
61,SRM,112,1.0375038412730377,273117355.2821494,6187,3
62,YFI,113,7445.191205093807,272774839.8456005,5864,3
63,ONT,114,0.29313558580622884,256566781.94436294,2566,3
64,WAXP,115,0.13112381120911737,268774918.46724963,2300,3
65,ZEN,116,19.705388712015726,245564736.21007702,1698,3
66,VGX,117,0.8827165969412403,245820872.41465542,1817,3
67,ELON,118,4.4158163914374e-07,243448146.95067853,9436,3
68,SKL,119,0.06785911717921622,239600545.1439376,5691,3
69,HIVE,120,0.5536179595654861,237438168.31084839,5370,3
70,POLY,121,0.26525661834205017,238349207.05289114,2496,3
71,SCRT,122,1.423514044949701,232453518.86738446,5604,3
72,IMX,123,0.9749389630969157,229387539.96823367,10603,3
73,NFT,124,8.3248832877613e-07,230666334.41197506,9816,3
74,STORJ,125,0.578569855781394,228875199.4927478,1772,3
75,MXC,126,0.08608790961509429,227455652.9179386,3628,3
76,ENS,127,11.036524090417052,223432908.1695012,13855,3
77,BTRST,128,2.3337330893265675,211694937.87700287,11584,3
78,UMA,129,3.0804957371686257,205671679.9033028,5617,3
79,PLA,130,0.5519131241632291,200250322.59392428,7461,3
80,RENBTC,131,29960.643955218602,197930100.86701033,5777,3
81,SUSHI,132,1.549394403904383,197151827.91213024,6758,3
82,KEEP,133,0.25098170247330875,198593652.4124226,5566,3
83,CSPR,134,0.03632348955333275,185810437.54223672,5899,3
84,RNDR,135,0.7178888163752889,182199362.9830138,5690,3
85,ILV,136,274.7204904068953,178804885.58584896,8719,3
86,CEL,137,0.7490216360233094,178913944.40635672,2700,3
87,NU,138,0.25509531715918804,179332007.9629092,4761,3
88,LSK,139,1.3951763252128924,179838848.5064907,1214,3
89,ONG,140,0.45178878574812603,140301230.21829093,3217,3
90,TWT,141,0.6066190165886324,174763426.96169797,5964,3
91,DGB,142,0.011255374403009926,173217882.95543393,109,3
92,WOO,143,0.16037347439635008,170369928.09356344,7501,3
93,RLY,144,0.05900798045525483,164650913.5105168,8075,3
94,ACA,145,0.3711582402297164,162367549.99993294,6756,3
95,CKB,146,0.004679862205309825,156026927.66691816,4948,3
96,FLUX,147,0.6638733403553255,156337469.60449508,3029,3
97,MX,148,1.5559417691614206,155594176.91567525,4041,3
98,MED,149,0.028718921237127767,154576754.40628672,2303,3
99,XNO,150,1.1590503256255005,154441482.2552263,1567,3
100,SNT,151,0.04480625814299087,155499392.4861928,1759,3
101,SYS,152,0.2346219806795467,152722629.75887096,541,3
102,OCEAN,153,0.2412324511745197,147899408.59589502,3911,3
103,ORBS,154,0.052075560202733774,149809255.12295637,3835,3
104,XPRT,155,1.4525608883693841,149045269.6139277,7281,3
105,CFX,156,0.08007767475343652,146905458.58500084,7334,3
106,CEEK,157,0.18224035929546428,145558432.82501066,2856,3
107,WIN,158,0.0001510453180561516,145265916.3649645,4206,3
108,REN,159,0.1441608605831205,144022105.80697924,2539,3
109,PUNDIX,160,0.5330931302787929,137800116.04183087,9040,3
110,VLX,161,0.061859871459568914,142539595.0819232,4747,3
111,XDB,162,0.14804612606488285,141835074.6977606,4566,3
112,POWR,163,0.2936017417059582,142496416.73087037,2132,3
113,DAO,164,1.987391006313778,140885763.97768512,8420,3
114,ARDR,165,0.13399038062788077,133856322.58211067,1320,3
115,EPS,166,0.17454274322365118,126316857.61720328,8938,3
116,CHR,167,0.2323630580214117,131835697.8739328,3978,3
117,XCH,168,31.898521559106708,128240445.97877902,9258,3
118,CTSI,169,0.21921584940909886,124917514.81647758,5444,3
119,CELR,170,0.01790008672543709,124231583.42209308,3814,3
120,COTI,171,0.11913605033561428,124871437.93337594,3992,3
121,DENT,172,0.0012360554732962353,122379122.21511254,1886,3
122,REQ,173,0.12268635373941036,122667499.35728364,2071,3
123,CVC,174,0.18227108939090597,122121629.891907,1816,3
124,STEEM,175,0.3085984895402224,121881497.75274457,1230,3
125,TEL,176,0.0019476403979995418,119348872.74359995,2394,3
126,TRAC,177,0.3267022267794448,119301174.8767241,2467,3
127,WXT,178,0.011903122910793425,119031229.10793425,4090,3
128,C98,179,0.6377198822655614,117978178.21912886,10903,3
129,SPELL,180,0.0012623528737191125,116138509.21610126,11289,3
130,XYO,181,0.008979131516374347,115335339.45102221,2765,3
131,INJ,182,2.0215067873263135,114529585.59632292,7226,3
132,DYDX,183,1.7284714132546062,113334651.99475819,11156,3
133,UOS,184,0.36879141362958623,111917913.71312374,4189,3
134,REP,185,10.101821975275984,111120041.72803582,1104,3
135,FET,186,0.14772846628507372,110222229.76844075,3773,3
136,OGN,187,0.2736529888679047,106333542.34616219,5117,3
137,BICO,188,0.7303046877925591,105494059.55589715,9543,3
138,HEX,189,0.05037733598171792,8735987958.657661,5015,3
139,WTRX,190,0.08154074831651462,8290743847.071634,18579,3
140,stETH,191,1766.1185350653216,6159741066.066304,8085,3
141,YOUC,192,0.5002348158275465,4210667823.4265366,7321,3
142,BTCB,193,29919.364604740727,3146048521.2379456,4023,3
143,XCN,194,0.16358599757576026,2773017614.816681,18679,3
144,TON,195,1.2769267592605904,1559639851.8113878,11419,3
145,WBNB,196,299.0718858311361,1542130918.6603906,7192,3
146,HBTC,197,29857.790239174257,1163572647.4064465,6941,3
147,BTTOLD,198,0.0011709739802373729,1159264240.4349992,3718,3
148,DFI,199,2.09048040279742,1067688116.2230058,5804,3
149,SAFEMOON,200,1.05602801534094e-06,593728545.3385305,8757,3
150,SAFE,201,26.99959126968568,562549966.3498017,3918,3
151,LUNC,202,7.945408460973086e-05,519816866.1840481,4172,3
152,XAUT,203,1846.5156926063123,455210434.60407853,5176,3
153,WEMIX,204,3.6724573786704005,452570446.1571555,7548,3
154,T,205,0.053513266650417,441241536.3454483,17751,3
155,FRTS,206,0.02000337603893892,421408033.4288866,12131,3
156,SAPP,207,0.770643046509698,414276829.3397363,4121,3
157,NXM,208,58.70339622456537,382649481.07196724,5830,3
158,TTT,209,3.2477547841240026,354399455.63273615,5514,3
159,CCXX,210,19.602748502547893,351170762.69557106,5482,3
160,OSMO,211,1.2131714639892015,342677712.064516,12220,3
161,BIT,212,0.5491765030609513,321970619.6585048,11221,3
162,LN,213,52.25723449510306,312278729.6386024,4512,3
163,EVER,214,0.21689922614260676,267283221.9587797,7505,3
164,BNX,215,121.4388044066742,245658262.31444624,9891,3
165,ASTR,216,0.06052795095710107,202883933.1000046,12885,3
166,BEST,217,0.5562545128652532,196424289.31175968,4361,3
167,HUM,218,0.24209443416183327,181912087.51818335,3600,3
168,MCT,219,3.266216607326103,172002624.7043928,16946,3
169,CBG,220,5.327071969393608,175793374.98998907,11498,3
170,KOK,221,1.6300746668551014,174961492.90780458,5185,3
171,LOOKS,222,0.3743273480083132,169658752.7280569,17081,3
172,RPL,223,16.396660936660446,168553450.71756655,2943,3
173,RACA,224,0.0005042073820308988,154734771.71900505,11346,3
174,MVL,225,0.006599325920604993,151979067.72275507,2982,3
175,GAL,226,4.352272828603175,153031714.23336816,11877,3
176,TITAN,227,2.825930093317068,150916422.85231963,7206,3
177,PLTC,228,1.3190713240502876,150505235.351239,3753,3
178,MOB,229,1.9772204449971398,146745987.60622188,7878,3
179,VVS,230,8.01396151023858e-06,146161678.20449135,14519,3
180,WVLX,231,0.06214487644024506,141639091.04300013,19076,3
181,ARRR,232,0.6865147783667035,132274834.33315314,3951,3
182,SURE,233,0.004870017975184525,130468089.21683897,5113,3
183,MPL,234,27.85228503405381,123050993.86648399,9417,3
184,BSW,235,0.5526801506380993,121860451.38831587,10746,3
185,HYN,236,0.5947754751801183,121205181.21454544,3695,3
186,AVINOC,237,0.3092863292724097,120387993.99448508,3089,3
187,SOLO,238,0.2720207665886961,108794079.6773651,5279,3
188,1ECO,239,4.085812264997153,108032966.18460198,16604,3
189,DIVI,240,0.03605786773487423,104812701.62350567,3441,3
190,FX,241,0.2569966877642588,104988378.63327254,3884,3
191,METIS,242,23.797099979875018,103179823.86429246,9640,3
192,SUN,243,0.009679210070837344,101776003.6495084,10529,3
193,STMX,244,0.010192529213567971,101925292.1356797,2297,3
194,PEOPLE,245,0.01973940228111164,99884086.44731535,14806,3
195,DAG,246,0.07872005979657296,99731382.96878195,2868,3
196,CTC,247,0.4810533763080709,99700370.66724491,5198,3
197,ELF,248,0.18692558567093848,101777280.26869982,2299,3
198,FUN,249,0.009031095036178043,99136832.46122265,1757,3
199,RAY,250,0.8810916046894394,99178088.36841238,8526,3
200,WRX,251,0.2567370055718275,98036787.90820469,5161,3
201,PYR,252,4.083260006939231,97580522.66783166,9308,3
202,MOVR,253,20.95061343928758,97180991.73414338,9285,3
203,HXRO,254,0.2286831279395328,96551987.02031012,3748,3
204,LOCUS,255,0.1090603145063806,95952165.6270689,3855,3
205,ASD,256,0.14448869476677004,95451438.68325216,3673,3
206,XCAD,257,3.910444526275131,95056008.40960409,9868,3
207,MTL,258,1.4318657916006272,95346350.8279255,1788,3
208,DEP,259,0.018548347562124777,94797209.70488918,5429,3
209,RBTC,260,29850.732082679515,94017702.97455043,3626,3
210,UTK,261,0.1996789476559574,93849105.39829998,2320,3
211,TLM,262,0.035234584024533035,92014681.13865907,9119,3
212,FXS,263,5.665893456237943,91840760.00929138,6953,3
213,ABBC,264,0.09205831714944188,91516116.33730674,3437,3
214,DAWN,265,1.2143167663778391,89208890.04907097,5618,3
215,ANY,266,4.913216305617583,91579012.01087864,5892,3
216,BTCST,267,7.443643943749321,90822908.4427252,8891,3
217,PERP,268,1.1923254322892702,91183087.43432194,6950,3
218,PRO,269,1.1382437001621448,84731088.6888101,1974,3
219,OXT,270,0.12952914191897,89464493.88327578,5026,3
220,META,271,0.05304811079804953,89511770.77121519,3418,3
221,STPT,272,0.058706877194953495,91039901.86090358,4006,3
222,DESO,273,9.965810961514121,88541606.25676683,10442,3
223,MDX,274,0.0986228467880342,88415090.17812863,8335,3
224,DAR,275,0.4213608661583531,87847023.25908832,11374,3
225,STRAX,276,0.6491469937557556,89324263.10391955,1343,3
226,REV,277,0.0010221766068107818,86947860.8127184,2135,3
227,QKC,278,0.013573454723760413,86868841.07332961,2840,3
228,VTHO,279,0.0019004767177869559,86719095.39499772,3012,3
229,ALICE,280,2.8226816791860045,86374059.38309173,8766,3
230,AURORA,281,2.5207087041344862,86519835.08786102,14803,3
231,HEDG,282,0.24752362320684648,86319276.5784667,3662,3
232,STRK,283,27.21273145004939,87114763.73727025,8911,3
233,REEF,284,0.004394468533875143,85735440.17145732,6951,3
234,NEST,285,0.029422002897073946,85669338.87359352,5841,3
235,FWT,286,0.015658470122885553,85424145.53735888,7585,3
236,LQTY,287,1.165567382945572,84272828.22593135,7429,3
237,SSX,288,0.03179235869095266,84331846.44463134,5612,3
238,XWC,289,0.11110645827470639,82685565.02000287,268,3
239,ARK,290,0.6015111432885935,82710758.16904698,1586,3
240,XVG,291,0.004999066141666393,82511211.17885052,693,3
241,SUPER,292,0.20228916633712948,81690364.13420929,8290,3
242,EWT,293,2.702314819499583,81237361.02324156,5268,3
243,RKN,294,0.33396292294560476,81105281.33449872,5072,3
244,RGT,295,6.449155747981949,80419515.5800684,7486,3
245,JOE,296,0.2929686105415535,80463296.85424092,11396,3
246,CFG,297,0.3033875472481979,80110325.268268,6748,3
247,UQC,298,8.000125872160822,80001258.72160822,2273,3
248,DERO,299,6.2765556738166355,78861564.08422053,2665,3
249,BRG,300,0.009798401698830245,78408448.73579568,7096,3
250,GHST,301,1.4834767087449838,76405701.43877952,7046,3
251,MBL,302,0.005641911537321955,76321905.4288125,4038,3
252,LOOM,303,0.058758502317541234,76386053.0128036,2588,3
253,KLV,304,0.022601187316142978,76790150.58205676,6724,3
254,BFC,305,0.0678633885556834,75355765.34040435,7817,3
255,ERG,306,2.3545327251460173,75374309.33738066,1762,3
256,RIF,307,0.0878226853818308,74733007.36702153,3701,3
257,LYXe,308,4.913015380624077,74706897.75408594,5625,3
258,ORC,309,0.12342857565475296,74486954.41563697,5326,3
259,HOO,310,0.8959171164990166,73850827.87146305,7543,3
260,BADGER,311,5.769996845280921,72352274.5536941,7859,3
261,PROM,312,4.400091393484667,72381503.42282277,4120,3
262,SNL,313,0.10654006559432647,72304795.51144908,3977,3
263,MBOX,314,0.9051889569671555,72282122.47749394,9175,3
264,ANT,315,1.8082341014112824,71623289.88480899,1680,3
265,HERO,316,0.013930853869157073,70986662.04234077,10778,3
266,MAID,317,0.15581370770599345,70513869.24501033,291,3
267,ACH,318,0.015279893585736691,69379501.2932988,6958,3
268,MV,319,0.6263689714657764,69480918.57142395,17704,3
269,RLC,320,0.8672698219398831,69555727.67162314,1637,3
270,BOBA,321,0.43606056388855874,69431009.33417827,14556,3
271,NMR,322,11.753046140064768,69207855.02446693,1732,3
272,TLOS,323,0.2561464096189061,69191150.29461165,4660,3
273,WMT,324,0.28215097634644376,68832343.02864778,13769,3
274,YGG,325,0.5939273447835463,68521303.7080587,10688,3
275,AMA,326,0.006718982321147992,67169666.2577975,9935,3
276,ALPHA,327,0.15057741985851117,67207238.77820419,7232,3
277,ZEON,328,0.002182863182011703,66640855.870953225,3795,3
278,SSV,329,6.6773609877363524,66773609.877363525,12999,3
279,DKA,330,0.0661461756125401,67317582.44596285,5908,3
280,ANC,331,0.1899451611071165,66553337.388516575,8857,3
281,AGIX,332,0.06260281250652458,65460680.36371804,2424,3
282,NKN,333,0.09299257735320736,65094804.147245154,2780,3
283,ADS,334,2.366295572249755,64896965.906165585,1883,3
284,RAD,335,2.1094923220804125,65016264.40060392,6843,3
285,CTK,336,0.797070527870483,64010030.35309558,4807,3
286,GTN,337,0.2535023142997763,62741677.76295415,3914,3
287,IQ,338,0.006273819612375166,62872769.67834505,2930,3
288,ETN,339,0.003507457598967966,62857759.147112675,2137,3
289,HUNT,340,0.5643079513057835,62275557.67792243,5380,3
290,ZB,341,0.13465381959853984,62383607.8437622,3351,3
291,BAKE,342,0.32144978551815995,62210002.62918647,7064,3
292,CENNZ,343,0.05143034151959715,61716409.82351658,2585,3
293,AERGO,344,0.16570378310682063,60920798.63177304,3637,3
294,HI,345,0.12016828141916767,60528695.57592404,11240,3
295,KAI,346,0.017011535652844176,60617204.991779655,5453,3
296,AMPL,347,1.0435531201640715,60174070.34990728,4056,3
297,TT,348,0.006603901054188097,60030574.330482595,3930,3
298,SPS,349,0.08364828436910447,59815437.07537832,11035,3
299,CORE,350,5904.362455549627,59043624.55549627,7242,3
300,VERI,351,27.359027219393433,58812235.46403219,1710,3
301,EXRD,352,0.08001985944711701,58801364.04953381,7692,3
302,BAND,353,1.6340526398122361,57505288.00484969,4679,3
303,JASMY,354,0.012118039968533608,57620441.23645934,8425,3
304,BETA,355,0.1259034930719731,57139201.89719596,11307,3
305,DUSK,356,0.1415325316496064,56576951.405837126,4092,3
306,CRTS,357,0.0016249285420283333,56876837.262313165,12064,3
307,WOZX,358,0.10735801288295022,56592221.88173227,7882,3
308,MLN,359,26.888293419104652,56284963.30994717,1552,3
309,QOM,360,9.381579481121e-08,56288257.28139336,18919,3
310,API3,361,1.506655501852718,55607354.99783476,7737,3
311,ONUS,362,0.561040470321512,54827898.76795319,15261,3
312,XVS,363,4.521725898759693,55031773.57227642,7288,3
313,MNGO,364,0.055027327357868965,55027327.35786896,11171,3
314,MFT,365,0.0055068338088573275,55068338.08857328,2896,3
315,DMCH,366,0.2498561018830718,54362228.73966665,5622,3
316,POLS,367,0.5829246069198057,54341066.6051014,7208,3
317,ALEPH,368,0.2619763389930671,53882991.45134583,5821,3
318,H2O,369,0.7996876283101674,53312508.8205737,19091,3
319,COCOS,370,0.7965608809585446,53258567.113608584,4275,3
320,BOR,371,369.27422886236013,53043258.03184414,7509,3
321,STAKE,372,6.215126043089831,52561895.34086758,5601,3
322,XPR,373,0.004214633495663896,52370522.21826943,5350,3
323,BAL,374,7.4583577712509355,51789575.901103154,5728,3
324,DPI,375,93.2409658249618,52120154.50094439,7055,3
325,TOMO,376,0.5657142503308029,51827126.11553417,2570,3
326,FORTH,377,3.3832960753224355,51757315.369873874,9421,3
327,BIFI,378,722.6497011076199,52030778.47974863,7311,3
328,DVF,379,2.1393677434375884,51659628.87533551,10759,3
329,DPR,380,0.0408229527788476,50971281.12436822,8894,3
330,CRE,381,0.0058295816917574095,51246749.26840281,3946,3
331,AIOZ,382,0.08747476370126629,50729660.029514946,9104,3
332,aETHc,383,1721.5597133654408,50493346.39300838,8100,3
333,MASK,384,1.7180229790938302,50047251.03717764,8536,3
334,BNANA,385,1.5683998633226277,49761229.97663428,3742,3
335,NSBT,386,18.084098046206964,49199201.856779926,7320,3
336,DVI,387,0.13867046162821342,49490973.28769673,7590,3
337,LCX,388,0.06497436921518267,49211659.97112102,4950,3
338,NRG,389,0.9115818974161659,48462768.804379374,3218,3
339,TRU,390,0.08869897771756635,48691853.23903981,7725,3
340,MOC,391,0.13343667351236,48997237.809898786,2915,3
341,ORN,392,1.4128463747702804,48243412.588731565,5631,3
342,ICHI,393,9.867207523280026,48173242.8552156,7726,3
343,GST,394,0.6244545573972536,48175065.4255353,16352,3
344,IDEX,395,0.07236499531199958,47885170.72400155,3928,3
345,BLOK,396,0.00571084183354859,47621021.21697131,11206,3
346,NOIA,397,0.08410431034768125,47424710.65256799,4191,3
347,AQT,398,1.7924293972573602,46654617.80696903,7460,3
348,RBN,399,0.28551167978653286,46288273.30380083,12387,3
349,FOX,400,0.12222092495803043,46096130.589055344,8200,3
350,CON,401,0.015812645322213197,45815651.19812566,3866,3
351,EGG,402,0.01793415274640626,45801682.52169543,4467,3
352,STARL,403,4.54554560756493e-06,45360781.58745806,10821,3
353,UFO,404,1.75868106023418e-06,45299360.642395094,10729,3
354,ALT,405,0.746800622016111,44808037.32096666,10897,3
355,GENE,406,11.881265951773328,45197623.52463851,13632,3
356,SOV,407,2.0367851204866514,44860767.275989756,8669,3
357,GXC,408,0.5985375827440539,44890318.70580404,1750,3
358,YOOSHI,409,1.1922896943882e-07,44607405.83932944,9892,3
359,MC,410,1.0383446459446974,44225175.16007655,13523,3
360,AXEL,411,0.15551464108851557,44026617.58105889,6216,3
361,ALPACA,412,0.3107260704995955,44000014.784893185,8707,3
362,PRE,413,0.10965331213451274,43486138.918871574,2245,3
363,AKT,414,0.3795358784237145,43214450.076083384,7431,3
364,UBT,415,0.2832364770572769,42485471.34432126,2758,3
365,SFP,416,0.3965268556110742,42890988.347440146,8119,3
366,FLETA,417,0.021544831626154698,43089663.2523094,4103,3
367,POND,418,0.010859897664845164,42426938.37912121,7497,3
368,ARPA,419,0.034052719577877893,42323746.80357721,4039,3
369,RMRK,420,4.483094119232071,42589394.132704675,12140,3
370,XNC,421,0.5547882881260271,42316453.40548565,5060,3
371,TKO,422,0.3881629792224305,42115683.24563371,9020,3
372,BMX,423,0.23656091574035343,41094876.19259375,2933,3
373,CTCN,424,0.8731852446629859,41763052.71924653,5313,3
374,LAT,425,0.015120868396497724,41732905.74770916,9720,3
375,WAN,426,0.21544885505057948,41517401.822636664,2606,3
376,GMT,427,0.15722201454257706,41440747.44957608,10180,3
377,MLK,428,0.5340646713657697,41742928.63883809,5266,3
378,UPP,429,0.08949025950501098,41150735.69654551,2866,3
379,REI,430,0.042906373272988275,40761054.609338865,19819,3
380,SOS,431,4.0766241743962e-07,40766241.743962005,16463,3
381,CBK,432,1.3461679830927114,40921249.16231078,8107,3
382,NCT,433,0.025520208495019736,39465908.373695955,2630,3
383,"FCT,FCT2",434,0.08869045140924313,40671779.63147978,4953,3
384,SPA,435,0.034811856053531945,39908000.79397099,6715,3
385,RFR,436,0.008069633119066399,40341549.303137675,2553,3
386,BCD,437,0.2127606981533745,39678359.16912631,2222,3
387,HTR,438,0.1693696093090553,39261456.67251153,5552,3
388,VRSC,439,0.57053625518117,39190774.82852175,5049,3
389,ALCX,440,30.061469317002512,39356678.26595112,8613,3
390,MONA,441,0.5995302148682801,39406926.098733544,213,3
391,QRDO,442,0.5441379893268565,39037356.24037943,10750,3
392,TROY,443,0.004366448281636564,38886106.08749194,5007,3
393,BEL,444,0.8092612288744803,38844538.98597505,6928,3
394,GRS,445,0.47402776023164517,38016452.26956877,258,3
395,GTC,446,2.7228014858707086,38658884.755324334,10052,3
396,ATOLO,447,0.02211987018492572,38450747.654661946,15388,3
397,SERO,448,0.10739133357191083,38340638.055263124,4078,3
398,ALI,449,0.0339928108080957,37901984.050003625,16876,3
399,ELA,450,1.8634691289814578,37915760.785910904,2492,3
400,VELO,451,0.03016077868388309,37095505.0726163,7127,3
401,SWAP,452,0.38053440805571287,37128804.70292376,5829,3
402,CLT,453,19.027461189691934,37103549.31989927,5401,3
403,VOXEL,454,0.5778263890590595,36993070.05788756,15678,3
404,VR,455,0.04922187157754724,36632870.25512214,14822,3
405,BTS,456,0.012121202032315297,36297787.96991042,463,3
406,ALPINE,457,3.1928565589080176,36270850.50919508,18112,3
407,BABY,458,0.1621935741226134,36210649.65786039,10334,3
408,SFUND,459,1.469396719943958,36054254.79755347,8972,3
409,LTO,460,0.09140615660704704,35895989.79312572,3714,3
410,AVA,461,0.6911710726500823,35410447.71184437,2776,3
411,AGLD,462,0.5053111456470865,35457683.5953672,11568,3
412,BLZ,463,0.10831814859193677,35283974.313515715,2505,3
413,CLV,464,0.1342883421867142,35045953.41464959,8384,3
414,BOO,465,3.7144126859613897,34881790.721598476,9608,3
415,PHA,466,0.1271657640123088,34589087.811348,6841,3
416,EUM,467,1.2369059647746814,34528698.1826119,3968,3
417,LINA,468,0.009244207769588836,33958053.76680322,7102,3
418,CQT,469,0.1344486020816302,34263283.667953454,7411,3
419,RISE,470,0.0005306126846326743,33895078.76965209,15257,3
420,HYDRA,471,3.936608597634186,33881453.2869912,8245,3
421,GAS,472,3.1574943749591067,31980287.423954096,1785,3
422,LOG,473,4.140147301568819,33266882.838438272,859,3
423,BTU,474,0.36674179994428446,33195346.37380199,3737,3
424,IRIS,475,0.025318813330375584,33141530.239269383,3874,3
425,LON,476,0.7448215400665965,33188774.652407188,8083,3
426,KILT,477,0.6728678363991311,33253222.676342152,6830,3
427,MWC,478,3.019376570057025,32735533.380541794,5031,3
428,REV,479,0.04897407728684624,32654596.69108827,2021,3
429,ASM,480,0.02863730486376933,32691051.709444333,6069,3
430,AE,481,0.09067003500443627,32231023.765992913,1700,3
431,CUDOS,482,0.011307377627224056,32151036.07681185,8258,3
432,ULT,483,0.011191121028817554,31742825.922543723,3666,3
433,DIA,484,0.44203822388710023,32004280.85911941,6138,3
434,DNT,485,0.05335538289020625,32013229.734123748,1856,3
435,HNS,486,0.06392105857916285,31757359.12974676,5221,3
436,TPT,487,0.00911209244509431,31586680.285781268,5947,3
437,KMD,488,0.23574567513544484,31152905.611659262,1521,3
438,BZZ,489,0.6350300394799647,30674878.58472162,10293,3
439,COS,490,0.00745405793518065,30633234.490295194,4036,3
440,SOUL,491,0.28889903902746467,30434150.446978234,2827,3
441,ADX,492,0.21307896376263766,30376009.4180405,1768,3
442,VRA,493,0.006783433048185357,30323203.00627349,3816,3
443,BOSON,494,0.3621931234089075,30189282.240112577,8827,3
444,TVK,495,0.04090443020619923,30038124.914141066,8037,3
445,COVAL,496,0.01676956974376222,29962772.4823134,788,3
446,EFI,497,0.17635006556114652,29954377.958259653,8985,3
447,SWP,498,0.8850579787461915,29962899.73209804,11562,3
448,FLM,499,0.09425706850094807,29434980.223688316,7150,3
449,DDX,500,1.140323174606575,29756349.845701892,7228,3
450,AVAX,11,24.164181683469934,6785877568.632055,5805,2
451,SHIB,12,1.081268849531913e-05,5936850198.70799,5994,2
452,LEO,13,5.070533062964272,4837055956.716317,3957,2
453,MATIC,14,0.5979499895598656,4757398372.566929,3890,2
454,CRO,15,0.17887043599961375,4518806273.752252,3635,2
455,LTC,16,63.20787492899585,4452591445.260292,2,2
456,NEAR,17,5.321601009113524,3751565247.8068376,6535,2
457,UNI,18,5.094314541444271,3662955509.3079815,7083,2
458,XLM,19,0.14369582482409035,3584640532.580716,512,2
459,LINK,20,7.636985241934998,3566545037.531257,1975,2
460,FTT,21,26.13372991946417,3555389238.1771564,4195,2
461,BCH,22,180.0278736061739,3435437031.6261053,1831,2
