,symbol,cmk_rank,price,market_cap,id,cluster
0,BTT,51,0.003722239525940415,2456501746.0231323,3718,3
1,AMP,52,0.05285304810992761,2231862775.208353,6945,3
2,HNT,53,21.680878108860963,2151352742.9818726,5665,3
3,OMG,54,15.541515548713207,2179626037.462207,1808,3
4,RUNE,55,8.921229646713895,2002015064.3512647,4157,3
5,CELO,56,5.913869258220458,1933321598.323667,5567,3
6,DASH,57,182.54488899035084,1892359284.184568,131,3
7,ONE,58,0.17536989888562435,1869918452.1993213,3945,3
8,CHZ,59,0.30615696164086825,1809717347.2395828,4066,3
9,AR,60,53.245033246342935,1778101964.9966817,5632,3
10,STX,61,1.4134130966736662,1766793042.3329673,4847,3
11,XDC,62,0.1393942538908793,1714529583.453583,2634,3
12,HOT,63,0.009862984555476814,1705269299.8886077,2682,3
13,COMP,64,310.2051936948902,1708023145.4418082,5692,3
14,DCR,65,125.39563856337286,1677241751.7122064,1168,3
15,TFUEL,66,0.3089117596951532,1637607468.825286,3822,3
16,ZEC,67,123.15699592751639,1576541171.9116073,1437,3
17,ICX,68,2.298473714564742,1543538054.230483,2099,3
18,XEM,69,0.17045710108926665,1534113909.6329427,873,3
19,REV,70,0.017882995807887252,1521154192.0039632,2135,3
20,ENJ,71,1.6889260999728926,1409139716.2122467,2130,3
21,MANA,72,0.7816639273785027,1420259430.4825792,1966,3
22,SUSHI,73,10.789456035462514,1372898323.505416,6758,3
23,CEL,74,5.724536799825258,1367383009.3797271,2700,3
24,QTUM,75,13.246365978443736,1308139278.6060164,1684,3
25,FLOW,76,19.765982461710568,1273810477.5642686,4558,3
26,DYDX,77,22.654617693731236,1261387817.846323,11156,3
27,CRV,78,2.9436544008685543,1256199918.8025944,6538,3
28,ZIL,79,0.1033014946902136,1221604710.7692416,2469,3
29,REN,80,1.2015914692367038,1198904772.0129976,2539,3
30,SNX,81,10.48511202905358,1204126339.2188578,2586,3
31,MINA,82,4.692382451814018,1201707109.197984,8646,3
32,YFI,83,31915.424449793565,1169308423.797171,5864,3
33,SRM,84,8.482296762473617,1130111504.634894,6187,3
34,RVN,85,0.11279759210713815,1105552887.7364035,2577,3
35,BAT,86,0.7408026827512662,1104290921.9767096,1697,3
36,BTG,87,62.26075957489275,1090430185.787772,2083,3
37,SC,88,0.018355058710418252,900706463.8642957,1042,3
38,OKB,89,17.849597399458077,1070975843.9674846,3897,3
39,TEL,90,0.019216667107400973,1049270574.9845127,2394,3
40,IOST,91,0.05602858830360166,1014101739.615916,2405,3
41,NEXO,92,1.7607918846955661,986043474.7982278,2694,3
42,PERP,93,13.906059829300226,955346310.2729255,6950,3
43,AUDIO,94,2.2110788214712587,910767562.3995548,7455,3
44,ZEN,95,78.08513529381187,905431305.9784397,1698,3
45,BNT,96,3.934149681265668,902977647.8854237,1727,3
46,KCS,97,11.102345295460152,889504783.6779749,2087,3
47,ZRX,98,1.0278703659367736,868901581.5729012,1896,3
48,MDX,99,1.2041794628393128,847802335.4216177,8335,3
49,RENBTC,100,51417.25428101962,852370010.7479569,5777,3
50,CELR,101,0.13942707409780666,834043972.315372,3814,3
51,ONT,102,0.9175994176264347,803128453.5002142,2566,3
52,DGB,103,0.05395493271373006,794691409.4522814,109,3
53,RAY,104,11.034466146139426,788380607.9328867,8526,3
54,NANO,105,5.565133788420412,741544600.9805095,1567,3
55,SAND,106,0.8051173636935159,718362843.2748519,6210,3
56,SKL,107,0.33765574908130724,713854404.8909831,5691,3
57,ANKR,108,0.09260095544022197,709591803.8257908,3783,3
58,CHSB,109,0.6733728122228951,673372812.2228951,2499,3
59,VGX,110,2.361016383471654,657501070.1978806,1817,3
60,DENT,111,0.00659722421339223,653176597.4371712,1886,3
