,symbol,cmk_rank,price,market_cap,id,cluster
0,QNT,51,259.8636522072266,3137265788.8209686,3155,3
1,ONE,52,0.284382758551445,3066745808.9395294,3945,3
2,LEO,53,3.1867038396068392,3039969288.8798018,3957,3
3,MKR,54,2952.9297903440115,2927323111.0882397,1518,3
4,CHZ,55,0.4598026054016759,2731727782.027305,4066,3
5,WAVES,56,25.388417101665233,2706907649.0351214,1274,3
6,AMP,57,0.05959588243425943,2516597174.945776,6945,3
7,BTT,58,0.0038604268147230504,2547698809.9968657,3718,3
8,STX,59,2.00662825901961,2572904749.727336,4847,3
9,AR,60,75.4872507820051,2520874169.177077,5632,3
10,ENJ,61,2.9728300390185853,2480352975.537016,2130,3
11,HOT,62,0.014198515151377251,2454864636.100645,2682,3
12,OMG,63,17.22774212887544,2416111555.7285876,1808,3
13,SAND,64,2.567212810739699,2290585667.6028943,6210,3
14,CELO,65,6.298010433174078,2187284903.301966,5567,3
15,COMP,66,358.5565744516648,2158114466.1498837,5692,3
16,ZEC,67,163.1602580963351,2124850317.7111554,1437,3
17,DASH,68,195.0029657826286,2031304375.1970034,131,3
18,TFUEL,69,0.37595717140228324,1993029570.821052,3822,3
19,XEM,70,0.21777804040908322,1960002363.463971,873,3
20,KDA,71,10.780716696630032,1690411451.9954746,5647,3
21,CRV,72,4.092231703314619,1692085769.0071328,6538,3
22,NEXO,73,2.957882168658754,1656414046.9856062,2694,3
23,LRC,74,1.183795082962456,1568672162.916726,1934,3
24,QTUM,75,15.935924348678322,1575079332.5320232,1684,3
25,SUSHI,76,12.180068023917732,1549845971.4055226,6758,3
26,KCS,77,18.866393251689534,1511549731.2977567,2087,3
27,OKB,78,24.498965148068486,1469937908.884109,3897,3
28,BAT,79,0.9707666479274984,1448240588.9324658,1697,3
29,ICX,80,2.1024363565613227,1415711873.4869092,2099,3
30,DCR,81,104.36040101887839,1405734626.0667906,1168,3
31,RVN,82,0.13627167242135158,1365861193.0546384,2577,3
32,SCRT,83,9.002279927541379,1348683130.0066788,5604,3
33,REV,84,0.015493789397412298,1317924745.1092882,2135,3
34,ZIL,85,0.10866221346654432,1299745038.3636758,2469,3
35,AUDIO,86,2.5919871122253535,1306566188.5998564,7455,3
36,YFI,87,34047.87075006831,1247436396.8757963,5864,3
37,MINA,88,4.3124240418417745,1228396639.7695966,8646,3
38,TEL,89,0.021893977338748382,1204762303.6324894,2394,3
39,PERP,90,17.381615005518924,1194116950.8791502,6950,3
40,SNX,91,10.399757728277963,1194324120.4686203,2586,3
41,XDC,92,0.09490051298966588,1167752017.455728,2634,3
42,BTG,93,64.38980499577002,1127718124.6065266,2083,3
43,CEL,94,4.54187603604553,1084888496.583196,2700,3
44,IOTX,95,0.11207577879881421,1069290273.1194301,2777,3
45,ELON,96,1.8724982143624e-06,1043970210.6463361,9436,3
46,ANKR,97,0.12752459495329785,1040970436.7974094,3783,3
47,RENBTC,98,61149.31767510449,1029396939.5077409,5777,3
48,BNT,99,4.371846559757655,1032965849.5504199,1727,3
49,SRM,100,7.647827807897893,1018933719.6275622,6187,3
50,ZRX,101,1.1945992076489704,1010028917.1377211,1896,3
51,ZEN,102,85.94377475714774,1006055141.5642103,1698,3
52,ONT,103,1.1313451059329453,990209265.44754,2566,3
53,SC,104,0.019684876489215283,971184542.5974394,1042,3
54,REN,105,0.9515124264704625,949384893.2281168,2539,3
55,WAXP,106,0.5351754533439194,970223579.1870754,2300,3
56,IOST,107,0.05151135241286915,932341036.486567,2405,3
57,XYO,108,0.06899129702997622,886180879.2540764,2765,3
58,DYDX,109,16.070290711859062,905359456.5894758,11156,3
59,RAY,110,11.689181880172265,878573544.5311989,8526,3
60,SKL,111,0.36559154620696055,869258180.1438859,5691,3
61,MOVR,112,393.1283514173534,859142306.0591327,9285,3
62,VLX,113,0.37402226331794974,794565663.7241466,4747,3
63,1INCH,114,4.403428828968988,794211769.1277474,8104,3
64,DGB,115,0.05334216306721375,790345236.7495638,109,3
65,MDX,116,1.0328004690063768,774425778.5900654,8335,3
66,UMA,117,12.185675941691278,776265759.1332476,5617,3
67,NANO,118,5.730979995253178,763643325.6375571,1567,3
68,GNO,119,488.2896354813116,734674237.7799202,1659,3
69,CELR,120,0.11794188832152734,714281074.4488753,3814,3
70,VGX,121,2.5553441851359198,711617906.6831832,1817,3
71,LPT,122,32.50149033577564,687882840.7502427,3640,3
72,DENT,123,0.006927789431907125,685905129.5707808,1886,3
73,WOO,124,1.2217873230441771,672187328.8259366,7501,3
74,CHSB,125,0.6447156772268555,644715677.2268555,2499,3
75,FET,126,0.8771151195641774,654427590.5187836,3773,3
76,CKB,127,0.023286976120240246,662982857.0338058,4948,3
77,NU,128,0.9202506777471374,632672340.951157,4761,3
78,TRAC,129,1.7792590044383323,638029647.5312481,2467,3
79,XDB,130,0.7664755092981316,595558957.6279373,4566,3
80,KAVA,131,5.799672367991911,583592032.029186,4846,3
81,OCEAN,132,0.9479558776373948,581190934.2833152,3911,3
82,GLM,133,0.5778627467739575,577862746.7739575,1455,3
83,STORJ,134,1.6215225860580633,569524995.540879,1772,3
84,WIN,135,0.0007301702449042563,559419933.1326658,4206,3
85,POLY,136,0.6943666342021274,528898234.1148993,2496,3
86,ALPHA,137,1.1625245861587867,518869745.0183491,7232,3
87,INJ,138,11.568781582839419,505041561.35276806,7226,3
88,REEF,139,0.033914188394637924,502186114.024638,6951,3
89,GT,140,6.469973115668883,497073543.5581571,4269,3
90,FX,141,1.2100262092837948,494320338.9959726,3884,3
91,WRX,142,1.5184535323711565,491645265.8763287,5161,3
92,VTHO,143,0.011446307381746935,479530060.2170635,3012,3
93,SXP,144,2.4661376118508027,475394359.9800054,4279,3
94,COTI,145,0.5473021594085682,475426126.0158336,3992,3
95,NMR,146,44.322687354838685,451971725.1355794,1732,3
96,LSK,147,3.5335327059182586,455473936.52583444,1214,3
97,BTCST,148,36.4769526184765,416461019.79609257,8891,3
98,BAKE,149,2.1003156713790427,406473015.2120349,7064,3
99,MED,150,0.07488570393082349,403064898.2069668,2303,3
100,CFX,151,0.34743254475925545,396599351.529833,7334,3
101,RLC,152,4.946209042334238,396046881.54446626,1637,3
102,CHR,153,0.914941435198788,393262415.02491933,3978,3
103,XVG,154,0.023356716314851148,385019492.1721954,693,3
104,CTSI,155,0.7979650612674022,385184069.24091417,5444,3
105,BCD,156,1.990877256771825,371284469.08409655,2222,3
106,ARDR,157,0.33841321765310944,338074633.53678143,1320,3
107,OGN,158,0.998926168326873,351437763.8544362,5117,3
108,ASD,159,0.5248041403409928,346693630.9676994,3673,3
109,CVC,160,0.513757042026556,344217218.15779257,1816,3
110,OXT,161,0.4907451576878749,338952814.07545674,5026,3
111,SNT,162,0.09693422274514753,336408648.53941536,1759,3
112,BAND,163,9.560811519216196,336462367.59899443,4679,3
113,NKN,164,0.4794743421664991,335632039.51654935,2780,3
114,ALICE,165,14.352615190998767,330110149.39297163,8766,3
115,ONG,166,1.2499450855567247,330348612.02524036,3217,3
116,PAXG,167,1819.7519456579164,326760031.270079,4705,3
117,BORA,168,0.3657495686234899,324942309.09253323,3801,3
118,UBT,169,2.170619708464246,325592954.62754864,2758,3
119,STMX,170,0.03278173506788974,327817350.67889744,2297,3
120,VRA,171,0.07274033153034132,325162764.05620754,3816,3
121,HIVE,172,0.8251741181528129,325420809.99072677,5370,3
122,BADGER,173,31.115771131774526,320052110.88832504,7859,3
123,DAG,174,0.25017112373219735,316944781.45902646,2868,3
124,ELF,175,0.5804819566637739,316060931.8528266,2299,3
125,EWT,176,10.333749388962932,310654600.18841934,5268,3
126,PROM,177,18.545904155775133,305080123.36250097,4120,3
127,AMPL,178,1.5488467931584382,300280614.36932945,4056,3
128,XVS,179,26.333601697376007,301079757.6177955,7288,3
129,UOS,180,1.0526136078227568,297663581.3413908,4189,3
130,AGIX,181,0.29653878558509844,296538785.58509845,2424,3
131,XPR,182,0.03489037486035311,293296718.86437917,5350,3
132,ORBS,183,0.12992659016674746,289729867.0704741,3835,3
133,CSPR,184,0.11623266492651557,291790641.3865083,5899,3
134,ROSE,185,0.18959811969539436,284397179.54309154,7653,3
135,STRAX,186,2.134939608563026,278596150.4524104,1343,3
136,ERG,187,8.634464372740217,276410169.05091137,1762,3
137,REP,188,24.83656213933668,273202183.5327035,1104,3
138,ARK,189,2.0243809496544976,269096091.98155487,1586,3
139,HEX,190,0.20968334367043867,36361413912.41472,5015,3
140,STETH,191,4454.97813781748,6444681982.907569,8085,3
141,WBNB,192,608.0540112384426,3496934452.1609364,7192,3
142,SAFEMOON,193,4.49466556677471e-06,2631790144.165099,8757,3
143,HBTC,194,61357.992191396355,2447207204.4794474,6941,3
144,XYM,195,0.38721471945208497,2160484420.2309217,8677,3
145,CTC,196,2.8787014643010473,1626381564.5672424,5198,3
146,YOUC,197,0.2343857371145342,1569613108.3818748,7321,3
147,BIT,198,2.611411721663383,1531015703.5508215,11221,3
148,OMI,199,0.007832847319212072,1302491448.7780666,6432,3
149,TTT,200,11.614173404314451,1217042212.9246933,5514,3
150,NXM,201,171.53568497765133,1134715097.110024,5830,3
151,LN,202,180.11791477136072,1076348454.9727826,4512,3
152,vBNB,203,12.780214760046624,1077718384.1908538,7961,3
153,JASMY,204,0.22287781584619873,1059768586.687566,8425,3
154,MOB,205,12.968242750239645,962481242.147937,7878,3
155,RLY,206,0.6316772795304328,957438067.8637321,8075,3
156,CCXX,207,53.97782325091405,964057014.5128075,5482,3
157,DFI,208,2.8769186654501757,864548121.6847768,5804,3
158,CVX,209,23.98067665366379,784909947.262774,9903,3
159,ILV,210,1230.1817048283258,790454556.2478039,8719,3
160,RACA,211,0.004128939944825744,750850897.2962415,11346,3
161,INO,212,4.082237350974819,734815704.6902435,3085,3
162,C98,213,3.8559615631280844,713352889.1786956,10903,3
163,WEMIX,214,5.632511138683082,694115088.666283,7548,3
164,XWC,215,0.9212938809688399,685628056.9130679,268,3
165,GALA,216,0.09152968054607388,638621384.6614101,7080,3
166,ALT,217,10.377642964618197,622658577.8770918,10897,3
167,ANC,218,3.4037396811097427,568899326.3348837,8857,3
168,RPL,219,54.10112612313622,556145640.3219478,2943,3
169,SUPER,220,1.5604934398302812,557737371.6664071,8290,3
170,BLOK,221,0.09916791768099417,576230712.2079521,11206,3
171,LYXe,222,34.84352412225775,524252726.9430031,5625,3
172,XPRT,223,8.941854193586316,518462091.66502005,7281,3
173,BTRST,224,6.222106815316233,498900049.8471728,11584,3
174,BEST,225,1.2483320558856525,472335651.67960346,4361,3
175,SAMO,226,0.1648200826333256,449785211.8604768,9721,3
176,RGT,227,40.823747328577376,459475263.20539063,7486,3
177,YGG,228,6.755087503508398,460628255.2729007,10688,3
178,KEEP,229,0.7121655186215676,425885391.89851725,5566,3
179,FIDA,230,9.42775992044522,423304087.96247506,7978,3
180,PUNDIX,231,1.594868335828583,412260127.29461586,9040,3
181,TWT,232,1.1452943970136296,397361249.36303365,5964,3
182,ALCX,233,494.12854262141457,396757055.24099547,8613,3
183,ARRR,234,2.026722470493813,380979386.40269184,3951,3
184,MNGO,235,0.3761529230904886,376152923.0904886,11171,3
185,PLA,236,1.5821092840950377,382228548.6259282,7461,3
186,PYR,237,19.665217830652086,373593908.7813791,9308,3
187,DVI,238,1.262503626839592,336578783.0269796,7590,3
188,KNC,239,1.9242692630059177,342153065.97590244,9444,3
189,MASK,240,11.763289745158332,342673131.8864643,8536,3
190,ZNN,241,52.2557337009088,327161800.7347635,4003,3
191,ORC,242,0.6015683699145545,331962790.5621751,5326,3
192,JOE,243,2.914068556192849,331039204.9934338,11396,3
193,TRU,244,0.5955848499409966,326949992.5586993,7725,3
194,MBOX,245,4.256594305581801,323280777.88017213,9175,3
195,DAR,246,2.613090265418668,321932720.6995799,11374,3
196,AKT,247,2.8072459365447906,319636683.3089442,7431,3
197,KOK,248,2.898015530813797,311053925.35141885,5185,3
198,ATLAS,249,0.143023535617698,308930836.9342277,11212,3
199,ETN,250,0.01703849168915509,305089966.9384579,2137,3
200,XCH,251,190.2944689568887,301088285.5563753,9258,3
201,TABOO,252,0.03151458376053515,308297027.7545112,10586,3
202,ACH,253,0.08321987845318687,281867845.5524222,6958,3
203,BETA,254,1.7881178525349093,286098856.40558547,11307,3
204,WILD,255,3.8108004017395554,280792349.88933223,9674,3
205,HEDG,256,0.7897688393713177,275417247.03091604,3662,3
206,TON,257,0.3691034639062087,271421673.90156054,7505,3
207,TLOS,258,1.0005573740134543,270274003.63232356,4660,3
208,EPS,259,0.5925066190358984,270884327.7894841,8938,3
209,SAPP,260,0.49864289653726834,268056915.69636723,4121,3
210,FXS,261,16.42572330476895,266251196.50837237,6953,3
211,MIR,262,3.3412729967870343,259759517.15629613,7857,3
