,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,CEL,51,6.78497280314949,1620682485.683969,20.692787439741583,compra,0,140.4,3,0,0
1,RUNE,52,6.13029450339637,1435211063.4894445,22.90265172777819,compra,0,140.4,3,0,0
2,CHZ,53,0.23393344139419,1378792878.6951451,600.1707116487835,compra,0,140.4,3,0,0
3,DASH,54,132.82015491095976,1357045728.5445197,1.0570684855331003,compra,0,140.4,3,0,0
4,ZEC,55,111.49099277658149,1353774502.0587068,1.259294553788302,compra,0,140.4,3,0,0
5,XDC,56,0.10229848982619,1256045335.7361362,1372.4542780499135,compra,0,140.4,3,0,0
6,TEL,57,0.02282055931668,1235895545.6315906,6152.347015323979,compra,0,140.4,3,0,0
7,SNX,58,10.63247283099659,1221049479.6198678,13.204830356179729,compra,0,140.4,3,0,0
8,YFI,59,32485.643816878586,1190125849.2858388,0.004321909111342663,compra,0,140.4,3,0,0
9,XEM,60,0.13060234914021,1175421142.1312876,1075.0189481605082,compra,0,140.4,3,0,0
10,HNT,61,12.85944531282106,1144014232.0796268,10.91804479778137,compra,0,140.4,3,0,0
11,HOT,62,0.00597935330593,1032478044.6254007,23480.800149534374,compra,0,140.4,3,0,0
12,SUSHI,63,8.07701743256925,1027755584.3085642,17.382654076473823,compra,0,140.4,3,0,0
13,STX,64,0.81157875601175,958755400.7107942,172.99614973899995,compra,0,140.4,3,0,0
14,QNT,65,78.14076097343538,943372934.3529103,1.796757521311191,compra,0,140.4,3,0,0
15,ENJ,66,1.10535998833028,922236238.6132089,127.01744362222082,compra,0,140.4,3,0,0
16,MANA,67,0.54764536361037,923078402.3992217,256.3702887474632,compra,0,140.4,3,0,0
17,ZIL,68,0.0797260513928,913141836.7114923,1761.030397808958,compra,0,140.4,3,0,0
18,NEAR,69,2.17230692234472,894645741.6543593,64.63175095370808,compra,0,140.4,3,0,0
19,BAT,70,0.56924317150849,852898978.7101251,246.64327483795913,compra,0,140.4,3,0,0
20,MDX,71,1.63309888726361,849752055.7704479,85.97152388931671,compra,0,140.4,3,0,0
21,NEXO,72,1.51671417352005,849359953.855084,92.56852902887705,compra,0,140.4,3,0,0
22,CELO,73,3.10100714734626,824805992.6874156,45.27561315688992,compra,0,140.4,3,0,0
23,BTG,74,45.85995568006812,803187759.5756396,3.061494454540464,compra,0,140.4,3,0,0
24,KCS,75,9.31174693150001,746044481.5524602,15.077729349049571,compra,0,140.4,3,0,0
25,BNT,76,3.25438719822616,743780717.853867,43.141762626317664,compra,0,140.4,3,0,0
26,ZEN,77,63.17991218609817,711831880.7482704,2.2222253108938794,compra,0,140.4,3,0,0
27,QTUM,78,6.96103048290417,685704512.8664876,20.169427550247498,compra,0,140.4,3,0,0
28,CRV,79,1.79870565356266,679871921.7398405,78.05612870672451,compra,0,140.4,3,0,0
29,REV,80,0.0079097078358,672811499.8856697,17750.339571904013,compra,0,140.4,3,0,0
30,ONE,81,0.06295895353091,648936724.1927054,2115.6641355959778,compra,0,133.20000000000002,3,0,0
31,SC,82,0.01342986480415,646630571.6777326,9918.193663337513,compra,0,133.20000000000002,3,0,0
32,DGB,83,0.04360799842466,630687409.7710546,3054.4855258634484,compra,0,133.20000000000002,3,0,0
33,ONT,84,0.71365696227642,625405099.668496,186.6442941649714,compra,0,133.20000000000002,3,0,0
34,OMG,85,4.41876801098609,619711879.4535974,30.144148701365104,compra,0,133.20000000000002,3,0,0
35,CHSB,86,0.62032897233883,620328972.33883,214.72477659361172,compra,0,133.20000000000002,3,0,0
36,OKB,87,10.31459577498357,618875746.4990141,12.913739220208287,compra,0,133.20000000000002,3,0,0
37,NANO,88,4.58718179692704,611234163.3736027,29.037436468995168,compra,0,133.20000000000002,3,0,0
38,ZRX,89,0.69437939662047,586975382.0266137,191.82596812100363,compra,0,133.20000000000002,3,0,0
39,FTM,90,0.23010600385098,585621223.2557063,578.8636444543284,compra,0,133.20000000000002,3,0,0
40,UMA,91,9.46398026446512,584122865.4705641,14.074416501071196,compra,0,133.20000000000002,3,0,0
41,ICX,92,0.9030351001068,576245104.266161,147.5025721417105,compra,0,133.20000000000002,3,0,0
42,ANKR,93,0.07363376179541,515158932.9162337,1808.9528057807734,compra,0,133.20000000000002,3,0,0
43,BAKE,94,1.84626264019426,493553688.9087558,72.14574844345276,compra,0,133.20000000000002,3,0,0
44,VGX,95,2.18995181632566,486815794.5200904,60.82325602189976,compra,0,133.20000000000002,3,0,0
45,RVN,96,0.0527181524618,481986516.1032612,2526.643931547446,compra,0,133.20000000000002,3,0,0
46,FLOW,97,10.45100413643415,443429510.9252909,12.745186803212523,compra,0,133.20000000000002,3,0,0
47,1INCH,98,2.4850927027014,429673742.32709366,53.599610129314705,compra,0,133.20000000000002,3,0,0
48,IOST,99,0.02417797334264,397831041.06039715,5509.14661507588,compra,0,133.20000000000002,3,0,0
49,BCD,100,2.01887357799078,376505584.1602425,65.97738533611556,compra,0,133.20000000000002,3,0,0
50,RENBTC,101,33803.97876694259,377764591.8990177,0.0039403645623590985,compra,0,133.20000000000002,3,0,0
51,REN,102,0.37005817076163,369230369.51286775,359.94341031804896,compra,0,133.20000000000002,3,0,0
52,LPT,103,17.24769467185125,365041513.0104439,7.722771218659522,compra,0,133.20000000000002,3,0,0
53,XVG,104,0.02221420485622,365578255.081198,5996.163304611999,compra,0,133.20000000000002,3,0,0
54,AR,105,10.64308370998514,355422598.2129245,12.51516981634132,compra,0,133.20000000000002,3,0,0
55,LSK,106,2.59851759845588,333892796.1730418,51.25999534471177,compra,0,133.20000000000002,3,0,0
56,WRX,107,1.130605834399,332130822.02919906,117.81294236006273,compra,0,133.20000000000002,3,0,0
57,GLM,108,0.31719578476479,317195784.76479,419.9299183586936,compra,0,133.20000000000002,3,0,0
58,KNC,109,1.55265894061535,318365095.5021203,85.7883186807337,compra,0,133.20000000000002,3,0,0
59,CKB,110,0.01178763184894,317449931.1553524,11299.979648751754,compra,0,133.20000000000002,3,0,0
60,MAID,111,0.69725320979483,315543621.8673923,175.54598283744977,compra,0,122.39999999999999,3,0,0
61,KAVA,112,4.46885165269391,313588892.7497718,27.389586746790958,compra,0,122.39999999999999,3,0,0
62,LRC,113,0.24781247275304,303712597.7056099,493.92187019569,compra,0,122.39999999999999,3,0,0
63,WIN,114,0.00038253910814,293139718.5672994,319967.2854238071,compra,0,122.39999999999999,3,0,0
64,GNO,115,185.0744008221685,278460537.50982404,0.6613556464657143,compra,0,122.39999999999999,3,0,0
