,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTT,51,0.003722239525940415,2456501746.0231323,55821.91300462655,venta,-100803.85869756347,207.78253099942822,3,-0.4760408989770132,0.6919500520158465
1,AMP,52,0.05285304810992761,2231862775.208353,3903.245218666674,,0.0,206.29840732703465,3,-0.5991773506699994,-1.0501642614222089
2,HNT,53,21.680878108860963,2151352742.9818726,9.583676913644359,venta,-0.48222472721913884,207.7825309994282,3,0.47993255697598425,1.3389134713071253
3,OMG,54,15.541515548713207,2179626037.462207,13.36951536985928,venta,-12.1580022031613,207.78253099942822,3,0.5599289114071186,1.4189098257382597
4,RUNE,55,8.921229646713895,2002015064.3512647,23.122037417049977,,0.0,206.27700569741424,3,0.4692094422892752,3.0863411503178373
5,CELO,56,5.913869258220458,1933321598.323667,35.13478603041556,venta,-8.554675126633159,207.7825309994282,3,0.47993255697598425,1.3389134713071253
6,DASH,57,182.54488899035084,1892359284.184568,1.1382544433244108,compra,0.22978946254200616,207.78253099942816,3,0.479932556975984,1.3389134713071251
7,ONE,58,0.17536989888562435,1869918452.1993213,1184.8243759035481,venta,-621.2096826559463,207.78253099942822,3,0.5599289114071186,1.5951290343314768
8,CHZ,59,0.30615696164086825,1809717347.2395828,678.6797526530318,compra,115.85455204330538,207.7825309994282,3,0.47993255697598425,1.3222638163074578
9,AR,60,53.245033246342935,1778101964.9966817,3.9023833460316126,venta,-0.8791242106652107,207.7825309994282,3,0.5599289114071184,1.5111314757103511
10,STX,61,1.4134130966736662,1766793042.3329673,147.00764517353397,compra,3.9827721574150416,207.7825309994282,3,0.47993255697598425,1.3389134713071251
11,XDC,62,0.1393942538908793,1714529583.453583,1490.610446267639,venta,-167.9816850048871,207.7825309994282,3,0.47993255697598425,1.3389134713071251
12,HOT,63,0.009862984555476814,1705269299.8886077,21066.902196865823,compra,2707.5915336093094,207.7825309994282,3,0.47993255697598425,1.3389134713071253
13,COMP,64,310.2051936948902,1708023145.4418082,0.6698228631329677,venta,-0.5580758690015752,207.7825309994282,3,-0.6801808084664887,-0.7949859342799849
14,DCR,65,125.39563856337286,1677241751.7122064,1.657015613780047,compra,0.301167675940166,207.7825309994282,3,-0.5171357304297965,-1.054859869991938
15,TFUEL,66,0.3089117596951532,1637607468.825286,672.6274558290578,compra,58.26990326952546,207.7825309994282,3,-0.5353570236211249,-1.6377449025933855
16,ZEC,67,123.15699592751639,1576541171.9116073,1.6871354277082062,compra,0.2999512772034323,207.7825309994282,3,0.47993255697598425,1.3389134713071256
17,ICX,68,2.298473714564742,1543538054.230483,90.40022066938258,venta,-36.55505416485416,207.78253099942813,3,0.559928911407118,1.418909825738259
18,XEM,69,0.17045710108926665,1534113909.6329427,1218.9725724046814,compra,232.76026183995407,207.7825309994282,3,0.47993255697598425,1.3389134713071253
19,REV,70,0.017882995807887252,1521154192.0039632,11619.000151405628,compra,3437.0838843056044,207.7825309994282,3,0.47993255697598425,1.2797914000328976
20,ENJ,71,1.6889260999728926,1409139716.2122467,123.02641957085223,compra,13.961421488699827,207.7825309994282,3,0.47993255697598425,1.3389134713071253
21,MANA,72,0.7816639273785027,1420259430.4825792,265.820800630108,compra,45.81745334977319,207.7825309994282,3,0.47993255697598425,1.3214203116479102
22,SUSHI,73,10.789456035462514,1372898323.505416,19.257924617931966,compra,2.4381492749993754,207.7825309994282,3,0.47993255697598425,1.342384754876179
