,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,MKR,51,2579.47989346772,2551066379.9746428,0.08331924693290813,venta,-0.0027985770094431962,214.9203222023085,3,-0.7003289625065852,-1.2764051991294716
1,KSM,52,295.6930905362838,2504549471.6971917,0.7268357938716734,venta,-1.0880497216316987,214.92032220230845,3,-0.40762701890836606,2.1888067639615194
2,BTT,53,0.0024658908303911444,2441231922.087233,87157.27377445069,compra,21283.757709048077,214.9203222023085,3,-0.45804174070339854,-0.1248311363182032
3,ZEC,54,182.49958710521997,2415913565.3850303,1.1776482654637261,venta,-0.38094137374132453,214.9203222023085,3,0.5307715256574679,2.6809377590655186
4,XEC,55,0.0001207982366307107,2284954324.593325,1779167.7113577086,venta,-2116427.838199696,214.92032220230848,3,0.20662513512043246,3.471589218000187
5,BSV,56,121.18915122576728,2292389188.588108,1.7734287271467588,venta,-1.9898063677837254,214.9203222023085,3,-0.6775691368741739,-0.4751588477817249
6,ENJ,57,2.7270499740727767,2286914154.8937693,78.81055508540268,venta,-6.7307925400140105,214.92032220230854,3,0.5307715256574681,2.680937759065518
7,AMP,58,0.05058462157699228,2136072335.1447396,4267.071438693598,,0.0,215.84819396830764,3,-0.5806228168193173,-2.136701078874979
8,QNT,59,173.10775071467995,2089884520.1476438,1.2415407242887984,compra,0.26295104605176634,214.9203222023085,3,0.5307715256574679,13.964353002942435
9,ONE,60,0.18175538833666646,2082195000.2546766,1182.4701549106785,compra,288.2531879809942,214.9203222023085,3,0.6135159324497634,3.117803283590323
10,WAVES,61,19.23451158428684,2055766056.05941,11.173682329312816,compra,1.157308059871248,214.9203222023085,3,-0.433954706956883,0.372461179189132
11,RUNE,62,7.837617364727398,2023752865.9478245,27.421640047081286,venta,-24.19489587361141,214.9203222023085,3,0.5307715256574679,7.725686343514013
12,NEO,63,28.2696559122182,1994108480.8201106,7.602509307848333,venta,-6.216943062392346,214.92032220230854,3,-0.6510679700419141,0.34157753521122436
13,KDA,64,12.2547752853292,1972091840.9509127,17.53767957374137,venta,-6.050723215700451,214.9203222023085,3,3.592314576972404,10.926457364535025
14,CHZ,65,0.3176333327758623,1890846215.6054387,676.6302526377698,compra,123.56707985122648,214.9203222023085,3,0.5307715256574679,2.6642881040658506
15,KCS,66,22.198324470768394,1778499522.4800346,9.681826323663474,venta,-3.7971616528113974,214.92032220230848,3,0.5307715256574677,2.517551447195791
16,BAT,67,1.1680889445264877,1743928880.8790839,183.9931138886273,venta,-82.10610683380763,214.9203222023085,3,0.5307715256574679,2.63367882963276
17,HOT,68,0.009281451408187496,1606035569.1709373,23155.89585619332,compra,5245.580228977691,214.92032220230848,3,0.5307715256574677,2.680937759065518
18,CRV,69,3.604796516271277,1566833650.0747676,59.62065299170268,venta,-2.521450934864456,214.9203222023085,3,0.5307715256574679,2.534323353202383
19,AR,70,44.85274787799703,1497844104.4140954,4.791686850199424,compra,1.4229075508532794,214.9203222023085,3,0.6135159324497634,3.0338057249691976
20,OKB,71,24.189446086760984,1451366765.2056592,8.884879853447144,venta,-1.4951458440472278,214.9203222023085,3,0.6135159324497634,3.0161272294487356
21,DASH,72,134.71051117404718,1409833052.724487,1.5954235518016076,compra,0.29134139705920203,214.9203222023085,3,0.5307715256574679,2.6809377590655177
22,CELO,73,3.7339134215153993,1371109792.3212843,57.55899988572409,compra,17.181186845041722,214.9203222023085,3,0.5307715256574679,2.680937759065518
23,TFUEL,74,0.25947238261111155,1375518731.1003342,828.297485996511,compra,155.6700301674532,214.9203222023085,3,-0.5193955059067874,-2.5916525187425057
24,COMP,75,211.45674139073247,1311341341.667478,1.0163796187759084,compra,0.3071473638999048,214.92032220230854,3,-0.6691943092605159,-2.0727614648215478
25,DCR,76,96.08536560068443,1302928905.3706386,2.2367643694616657,venta,-0.07502118862756021,214.9203222023085,3,-0.5005482708443085,-1.9947484623192544
26,NEXO,77,2.2838431191772535,1278952171.8615363,94.10467838076934,compra,8.131041400401841,214.9203222023085,3,0.5307715256574679,2.5175514471957916
27,XEM,78,0.12870905644103334,1158381507.840591,1669.815070866998,compra,502.1129126453402,214.9203222023085,3,0.5307715256574679,2.680937759065518
28,VGX,79,3.9628098261632596,1103572054.7867608,54.23432655873662,venta,-32.52398152779657,214.9203222023085,3,0.6135159324497634,2.6791416927062492
29,MINA,80,3.517202048496212,1100530012.64679,61.10548078811628,compra,5.160410087507486,214.9203222023085,3,0.7558849853129781,3.44871294519821
30,IMX,81,5.486114801369814,1032271574.3619117,37.166332568662945,compra,37.166332568662945,203.89876721757474,3,0.0,0.0
